TITLE,DATE,PRESS,REPORTER,CONTENT
"FNC, 에스엠라이프디자인그룹 지분 전량 매각…""SM과 전략적 파트너십은 유지""",2019-11-21 17:05,한국경제,김수영 기자,"
FNC, SM라이프디자인그룹 지분 18.12% 처분816만308주 전량 매도로 현금자산 235억 확보신인 아티스트 발굴과 육성 집중 계획신규 예능 제작 및 콘텐츠 제작에도 활용



FNC엔터테인먼트, 에스엠라이프디자인그룹 지분 전량 매각 /사진=FNCFNC엔터테인먼트가 2016년부터 보유하던 SM라이프디자인그룹(SMLDG) 지분 18.12%를 처분했다.FNC엔터테인먼트(이하 FNC)는 21일 전자공시시스템을 통해 이 같이 공시했다. 지난 14일부터 4일에 걸쳐 SMLDG 보유주식 816만308주를 전량 매도해 현금자산 235억원이 유입되며 재무안정성 및 신규투자재원을 확보했다.FNC는 확보한 자금을 통해 신인 아티스트 발굴과 육성에 집중할 계획이다. 더불어 KBS2 '옥탑방의 문제아들', '살림하는 남자들2', JTBC '아이돌룸', '뭉쳐야 찬다' 등 인기 예능 프로그램을 제작하고 있는 FNC프로덕션의 신규 예능 제작과 이호재·강효진 감독, 이소정·고명주 작가를 영입해 드라마와 영화 제작 사업을 영위하는 FNC스토리의 콘텐츠 제작에 활용할 계획이다.FNC는 그룹 씨엔블루 정용화의 전역으로 12월 국내 콘서트 및 해외 팬미팅에 이어 아시아 콘서트 투어 일정들이 예정돼 있으며, Mnet '퀸덤'에 출연해 재평가 받은 AOA가 미니 6집 '뉴문' 발매를 앞두고 있다며 활발한 음악사업을 예고했다.더불어 밴드그룹 엔플라잉이 '옥탑방'으로 주요 음원사이트에서 1위를 한 후 급격히 성장하고 있으며, SF9도 멤버 로운의 인기와 더불어 해외 팬덤이 늘어 공연 규모가 확대되고 있어 더 큰 수익성을 확보할 것이라 내다봤다. 여기에 올 초 데뷔한 신인 걸그룹 체리블렛이 내년 앨범을 준비 중이며, 2020년ㅇ는 새로운 콘셉트의 신인 남자 댄스그룹이 데뷔할 예정이라고 전했다.한편 FNC는 지난달 185억원 규모의 '추첨식 인쇄, 전자결합복권 인쇄사업자 선정' 계약을 체결하며 특수 인쇄사업에도 진출했다. 계약기간은 4년으로 올해 말부터 본격적으로 손익에 반영된다.FNC는 ""이번에 비록 SMLDG의 지분은 매각했지만 FNC 안석준 대표이사는 계속해서 SMLDG 경영고문직을 겸임할 예정이며 이를 통해 SM엔터테테인먼트와도 전략적 사업 파트너로서 변함없이 관계성을 유지하고 적극 협력할 계획""이라고 밝혔다.또 ""내년을 턴어라운드 기점으로 보고 있다""며 ""올 해는 4분기에 정용화의 콘서트와 팬미팅을 비롯해 FNC 소속 아티스트의 합동 공연인 FNC KINGDOM이 개최된다. 내년에는 씨엔블루 멤버들의 복귀, 예능 프로그램 제작 확대, 신인 아티스트의 성장 및 엔터 사업과 시너지를 낼 수 있는 다방면의 신규사업 추진으로 성장을 기대하고 있다""고 말했다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			조우종, FNC와 재계약…""활발한 활동 지원할 것""
		",2019.11.04. 오후 1:31,None,None,None
"
			송은이, 7년 동고동락한 FNC와 이별→독자 행보 ""도전을 위해 떠난다""
		",2019.09.30. 오후 4:16,None,None,None
"
			'컴백' SF9, 첫 정규 앨범 '퍼스트 컬렉션' 개인 콘셉트 포토 공개
		",2019.12.31. 오전 8:26,None,None,None
"
			FNC 측 ""AOA, 컴백 쇼케이스 취소… 연예계 안타까운 비보에 깊은 애도""
		",2019.11.25. 오후 12:20,None,None,None
"
			'1월 7일 컴백' SF9, GOLD VS BLACK…단체 재킷 포스터 공개
		",2019.12.30. 오후 1:22,None,None,None
"유재석·김태호 공개 저격…가세연, 이번엔 주가조작·비자금 의혹 제기",2019-12-20 10:26,한국경제,김예랑 기자,"
가로세로연구소 유재석·김태호 의혹 폭로 ""유재석 더불어민주당 지지자…FNC 주가조작 연루 가능성"" ""김태호, 60억 아파트에 거주…MBC로부터 비자금 받았을 것""



'가로세로연구소' 측이  유재석의 주가조작, 김태호 피디의 비자금 의혹을 제기하고 나섰다. /사진=유튜브강용석 변호사, 김세의 전 MBC 기자, 김용호 전 기자 등이 소속된 유튜브 채널 가로세로연구소 측이 유재석, 김태호 PD에게 각각 주가조작과 비자금 의혹을 제기했다. 지난 19일 '가로세로연구소' 유튜브 채널에서 김용호 전 기자는 ""사람들이 '유느님'이라며 신격화하는데 그도 욕망이 있다. 2016년 FNC엔터테인먼트에 영입되며 주가조작에 관여했을 가능성이 있다""고 주장했다. 이어 ""유재석이 기업에 들어가면 그 기업의 가치가 몇 백억이 올라가는데 본인이 보상을 안 받겠나""라며 ""팬들은 유재석의 이름이 이용됐으니 피해자라 생각하겠지만 유재석이 아무런 보상을 받지 않았을까""라고 짐작했다. 그러면서 ""유재석은 성추문 의혹이 아니라 FNC 주가조작 사건에 대해 해명해야 한다""라며 ""내부자와 거래가 있었는지 알고 있다""고 말했다.강용석 변호사는 ""유재석은 당시 주식을 산적이 있는지 없는지 밝혀달라""며 ""주가조작으로 이익을 봤다면 환수되야할 것""이라고 지적했다.뿐만 아니라 가세연은 유재석이 더불어민주당 지지자라며 좌편향이라고 주장했다. 지난 6.13 지방선거 투표장에서 포착된 유재석이 파란색 모자, 신발 등 더불어민주당을 나타내는 컬러의 의상을 착용했다는 이유에서다. 유재석과 영혼의 동반자로 '무한도전', '놀면뭐하니?'까지 함께 하고 있는 김태호 PD에 대해서는 MBC로부터 '뒷돈'을 챙겼다는 주장을 펼쳤다. 김세의 전 기자는 ""최승호 MBC 사장이 더이상 비자금을 못준다고 하자 김태호 PD가 '무한도전'을 그만두겠다고 한 것""이라고 말했다. 이어 ""김 PD는 시세 60억 고급 아파트에 거주 중이다. MBC PD 월급이 뻔한데 그 돈은 어디서 났는지 밝혀달라""고 목소리를 높였다. 



김태호 PD, 유재석 /사진=MBC가세연은 지난 19일 김건모 성추문 의혹을 제기하며 한 연예인에게 성추행을 당했다고 주장하는 여성과 인터뷰를 공개했다. 이 여성은 자신을 성추행한 연예인에 대해 ""'무한도전'에 나온 분""이라고 했고 가세연 멤버들은 ""바른 생활 스타일의 연예인""이라고 거들었다. 이후 포털사이트 실시간 검색어에는 '무한도전', '유재석'이 나란히 올랐다. 공교롭게도 이날은 '놀면뭐하니'를 통해 인기를 끌고 있는 유산슬로 기자들과 만났다.결혼 발표 후 첫 단독 공식석상에서 유재석은 ""'무한도전' 그 인물이 아니냐고 해서 순간 당황했다. 뭔가 싶어 놀랐는데 물론 나는 아니다""라고 밝혔다. 이어 ""괜한 오해를 불러일으키기 때문에 자리가 난 김에 말씀드리는 것""이라며 ""선의의 피해자가 생기지 않았으면 한다""고 말했다. 가세연 측은 해당 기사를 접한 뒤 ""김건모가 기자회견을 안하고 유재석이 엉뚱한걸 밝혔다""며 ""우리가 언제 유재석 이야기를 했냐""며 말하기도 했다. 가세연은 김건모에 이어 유재석, 김태호에 대한 폭로를 이어가고 있다. 하지만 의혹만을 제기했을 뿐 어떠한 증거도 제시하지 못해 논란만을 야기해 비판의 목소리도 높아지고 있다. 김예랑 한경닷컴 기자 yesrang@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			SF9, 첫 정규 ‘FIRST COLLECTION’ 프로모션 일정 공개
		",2019.12.28. 오전 8:53,None,None,None
"유재석 향해 방향 튼 '가세연'…""기자회견? 김태호 PD가 급했을 것"" 주장",2019-12-20 9:23,한국경제,김수영 기자,"
'가세연', 성추문 폭로 중 '무한도전' 언급 파장유재석, 유산슬 기자회견서 ""난 아니다. 선의의 피해자 없길""'가세연' 측 ""유재석 이야기 안 했다""유재석·김태호 PD 향해 또 의혹 제기 ""해명 필요""



'가세연' 유재석 언급 /사진=유튜브 방송화면 캡처유튜브 채널 '가세연'이 방송인 유재석과 김태호 PD를 언급하며 무분별한 폭로를 계속하고 있다. 유재석이 트로트 가수 유산슬로서 깜짝 기자간담회를 개최한 것 역시 논란을 의식한 것이라고 주장했다.'가로세로연구소'(이하 '가세연')는 지난 19일 '유재석 첫 단독 기자회견 이유'라는 제목으로 라이브 방송을 진행했다.이날은 '놀면 뭐하니?' 뽕포유 프로젝트로 탄생한 유산슬의 단독 콘서트를 앞두고 깜짝 기자간담회가 진행됐던 날이다. 이에 대해 '가세연' 측은 ""안 할 수 없었을 것이다. 유재석이 아니라 김태호 PD가 급했을 것""이라고 주장했다. 자신들의 폭로를 의식해 김태호 PD가 행사 자리를 마련했다는 늬앙스로 이야기했다.사건의 발단은 지난 18일 '가세연'이 김건모에 이어 또 다른 연예인의 성추문을 폭로한다면서 공개한 여성 제보자의 녹취에서 시작됐다. 김용호 씨와의 전화 통화에서 이 여성은 음란행위가 있었다는 등의 제보 내용을 밝히며 ""당시 '무한도전'에 나온""이라고 했다. 여기에 '가세연' 측은 해당 연예인을 두고 ""굉장히 바른 생활 이미지""라고 부연해 혼란을 부추겼다.이후 각종 포털사이트에는 '무한도전'과 유재석이 이름을 올렸다. '가세연' 측은 '무한도전'이 언급된 마지막 부분은 편집됐어야 하는 부분이었다며 그 방송에 연연하지 않았으면 한다고 했지만 이미 근거 없는 무분별한 폭로로 2차 피해를 낳은 상황이었다.그러나 이 같은 폭로를 의식해 마련한 기자간담회는 물론 아니었다. MBC 측은 '가세연'의 폭로가 있기 전인 17일 오전 ''놀면 뭐하니?' 뽕포유 유산슬 기자간담회'라는 제목의 공문을 보내 언론에 사전에 행사에 대한 공지를 했다. '유산슬이 알지 못한 채' 방송 아이템을 전제로 갖는 간담회라는 설명도 있었다. 시기 상으로도, 또 유재석이 기자간담회의 형식을 전혀 몰랐다는 것을 고려해도 '가세연'을 의식한 자리였다는 말은 어불성설이다.



유재석(유산슬) 기자간담회 현장 /사진=MBC 제공현장에서는 '가세연'의 폭로에 대해 그 누구도 유재석에게 답을 구하지 않았다. 이를 위한 기자회견이 아닌 트로트 가수 유산슬의 콘서트를 앞두고 열린, 방송 아이템을 전제로 하는 깜짝 기자회견이었기 때문. 먼저 이 이야기를 꺼낸 것은 유재석 본인이었다.행사가 마무리되려는 찰나에 유재석은 문득 무엇인가 떠오른 듯 발길을 멈추어 서더니 ""주변에서 '무한도전' 그 인물이 아니냐고 해서 순간 당황했다. 이게 뭔가 싶어 놀랐는데 물론 나는 아니다. 괜한 오해를 불러 일으키기 때문에 자리가 난 김에 말씀 드린다""며 ""선의의 피해자가 생기지 않았으면 하는 바람""이라고 밝혔다.'가세연' 측은 방송을 통해 ""하라는 김건모가 기자회견을 안하고 유재석이 했다""면서 ""김태호가 본인은 안 밝히고 유재석이 엉뚱한 걸 밝혔다. 우리가 언제 유재석 이야기를 했냐. 한 마디도 안 했다""고 했다. 이어 ""'무한도전' 방송명에 연연하지 말라고 하지 않았냐""면서 ""기자회견에서 유재석이 김태호 PD에 대해 좋게 이야기했다. 하지만 김태호 PD가 유재석을 골탕 먹인 걸로 생각이 든다. 유재석 씨가 그래도 의리를 지킨 것""이라고 말했다.그러면서 이들은 지난 7월 제기했던 김태호 PD의 탈세 의혹을 재차 언급, 해당 의혹이 부각되는 것이 두려워 김태호 PD가 유산슬의 기자회견을 열었다고 주장했다. 또 유재석이 소속사 FNC엔터테인먼트 주가 조작 논란 당시 어떤 역할을 했는지 해명이 필요하다고도 했다. 단, 앞서 폭로했던 '무한도전'에 출연한 '바른 생활 이미지' 연예인에 대해서는 언급하지 않았고, 오직 초점은 유재석과 김태호 PD에게만 맞춰졌다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
"
			설현, 기부로 따뜻한 나눔 실천 ""아동·청소년 환우 치료비로 5천만원 지원""
		",2019.12.19. 오후 4:59,None,None,None
"연계소문｜뜬금 없이 유재석 소환한 '가세연', 책임 없는 폭로 멈춰야 할 때",2019-12-21 8:43,한국경제,김수영 기자,"
[김수영의 연계소문]연(예)계 소문과 이슈 집중 분석'가세연' 폭로에 '무한도전', 유재석 등 화제무분별한 추측 낳는 편집에 2차 피해까지유재석 ""선의의 피해자 발생하지 않길""'가세연' 측 ""유재석 이야기한 적 없어""책임 없는 '묻지마식' 폭로 지양해야



'가로세로연구소' /사진=유튜브 화면 캡처의혹은 있는데 증거는 없고, 수많은 추측을 양산하는 폭로는 과연 정당한 것일까. '폭탄'급 연쇄 폭로를 예고했던 유튜브 채널 '가로세로연구소'(이하 '가세연')가 무분별한 의혹 제기로 스스로 폭탄이 되길 자처하고 있는 모양새다.2018년 3월 종영한 '무한도전'이 1년이 훌쩍 지난 최근 역대급 스포트라이트를 받았다. 그 시발점은 김건모의 성추문 폭로로 연일 화제를 모았던 유튜브 채널 '가세연'이었다. 지난 18일 '가세연'은 돌연 또 다른 연예인을 폭로한다며 피해를 주장하는 여성과의 녹취 일부를 공개했다. 그리고 이 대화에서 주목을 받은 것은 말미에 짧게 나온 ""그때 당시 '무한도전'에 나온 것""이라는 제보자의 말이었다.'가세연' 측은 '무한도전'이 언급된 부분은 편집이 되었어야 하는 부분이었다며 당황스러워했지만 이미 이러한 폭로는 겉잡을 수 없는 상황으로 번졌다. '무한도전'은 각종 포털사이트를 장식했고, 프로그램에 출연했던 연예인들이 줄줄이 거론되며 2차 피해를 낳았다.무엇보다 '가세연' 측이 해당 연예인에 대해 '바른 생활 이미지'라고 부연했던 것이 평소 '국민 MC'로 불리우며 많은 대중들의 신뢰를 얻고 있는 유재석에게 직격타로 작용했다. 연일 자극적인 내용의 성추문 폭로를 이어가던 이들이었기에 온갖 추측이 난무하는 가운데 대중들의 피로감은 정점을 찍었다.공교롭게 바로 다음 날인 19일 유재석은 트로트 가수 유산슬로서의 콘서트 기자간담회가 예정되어 있었다. 이날 행사는 MBC '놀면 뭐하니?' 방송을 전제로 유재석이 기자간담회인지 모른 채 진행되는 것이었다. 취재진을 보며 놀란 듯 당황한 표정을 짓던 유재석은 이내 웃음을 터트리고는 예능인 유재석, 그리고 인간 유재석으로서의 이야기를 다방면으로 솔직하게 밝혔다. 행사 취지에 걸맞게 유산슬의 대표곡 '합정역 5번 출구'와 '사랑의 재개발' 등의 무대를 라이브로 선보이기도 했다.유재석은 '무한도전'을 이끌어 온 핵심 인물로 폭로의 여파가 지속되고 있는 불편한 상황에서도 진솔한 모습으로 최선을 다해 행사에 임했다. 그 과정에서 '무한도전'를 주제로 한 질문과 답변이 오갔지만 그 누구도 '가세연'이 촉발한 오해에 대해서는 언급하지 않았다. 이는 유재석 또한 무차별적인 폭로의 희생양이 된 것이었기에 지켜지는 최소한의 예의였다.



유재석 /사진=MBC 제공그러나 먼저 이야기를 꺼낸 것은 다름 아닌 유재석 본인이었다. 기자간담회 말미 자리를 마무리하려던 순간 유재석은 무언가 떠오른 듯 발길을 멈추고는 ""'무한도전' 그 인물이 아니냐고 해서 순간 당황했다. 이게 무언가 싶어 놀랐는데 물론 나는 아니다. 괜한 오해를 불러 일으키기 때문에 자리가 난 김에 말씀드린다""고 말했다. 그러면서 ""선의의 피해자가 생기지 않았으면 하는 바람""이라고 덧붙였다. 유재석 또한 '무한도전'이 거론된 성추문 폭로로 인한 선의의 피해자였다. 그런 그가 해명을 내놓으며 또 다른 피해자를 걱정하는 참 아이러니한 상황이 아닐 수 없었다.이어진 '가세연'의 입장은 ""우리가 언제 유재석 이야기를 했냐""였다. 이들은 ""우리는 유재석 이야기를 한 마디도 안 했다""면서 ""오히려 '무한도전'에 연연하지 말라고 선을 그어주지 않았냐""라고 주장했다. 그리고는 김태호 PD가 마련한 유산슬 기자간담회를 '쇼'라고 칭하며 ""뉴스를 완전히 덮어버렸다""며 답답해했다.그러면서 자신들이 지난 7월 제기했던 김태호 PD의 탈세 의혹을 끄집어냈다. '가세연' 측은 ""김태호 PD가 본인은 안 밝히고 유재석이 엉뚱한 걸 밝혔다""고 했다. 이어 김태호 PD가 자신을 둘러싼 의혹이 부각되는 것이 두려워 유산슬 기자회견을 열었다고 주장했다. 그러나 이 주장에는 오류가 있었다. 해당 행사는 '가세연'의 방송이 있기 전인 지난 17일 MBC 측에서 언론에 먼저 공문을 보내 공지를 한 바 있다. '유산슬이 알지 못한 채' 방송 아이템을 전제로 갖는 간담회라는 설명도 있었다. 시기 상으로도, 진행 내용 상으로도 '가세연'을 의식한 자리라는 말과는 부합하는 부분이 없었다.그렇게 '가세연' 측은 김태호 PD의 탈세 의혹과 유재석의 소속사인 FNC엔터테인먼트의 주가 조작 논란이 있었을 때 유재석이 어떤 역할을 했는지 등을 운운하며 또 다른 의혹들을 쏘아올렸다. 단, 구체적인 증거는 방송을 통해 확인할 수 없었고, 이들의 해명만을 요구했다.피해를 입은 이들의 입장을 대변한다며 시작한 폭로였다. 그러나 어느샌가 추측을 가능케 하는 빌미를 토대로 다른 방향의 피해자들을 양상해내기 시작했다. 근거에 기반한 타당한 의혹을 제기하는 것은 마땅히 받아들여질 수 있겠지만 이것이 무분별한 폭로에만 그친다면 그 말의 책임은 과연 누가 지는 것일까. 어느덧 이들은 폭로의 초점을 유재석 그리고 김태호 PD에게로 옮겨 갔다. 성추문 폭로로 '무한도전'과 유재석이 주목을 받게 된 것에 대해 유재석은 해명했지만 '가세연' 측의 사과는 없었다.특히 자극적인 내용을 담고 있던 '가세연'의 폭로는 어린 연령 층이 모두 시청할 수 있는 유튜브 라이브 방송을 통해 공개됐다는 점에서 더욱 문제시되고 있다. 유튜브 내에서 표현의 자유가 보장되어야 하는 것도 물론 중요하지만, 이것이 어떤 방향으로든 타인을 향한 폭력으로 변질되어서는 안 된다는 점을 유념해야 할 것이다. 표현의 자유를 보장 받기 위해서는 그에 대한 책임도 져야할 필요가 있다. 2차 가해와 다름 없는 묻지마식 폭로는 지양해야 한다는 인식 제고의 중요성이 대두되고 있다.김수영 한경닷컴 기자 swimmingk@hankyung.com기사제보 및 보도자료 newsinfo@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 &amp; hankyung.com, 무단전재 및 재배포 금지
		"
